stokley-c|Mid Markt
ward-k|Drafts
shapiro-r|Hedging
blair-l|Personal
larry_campbell|Cge
giron-d|Calendar
dasovich-j|Pg&e pbr
kevin_ruscitti|All documents
jeff_dasovich|Eci
mclaughlin-e|Prepays&structured deals
martin-t|Drafts
steffes-j|FERC Gas Issues
dasovich-j|Calendar
kay_mann|Sent
saibi-e|Saved
dana_davis|Drafts
andrew_lewis|Sent
chris_germany|NGPL
perlingiere-d|Inbox
kevin_ruscitti|Benefits
gilbertsmith-d|Notes
scott-s|Tasks
giron-d|Discussion threads
taylor-m|05
john_griffith|ICE
griffith-j|System wip
sturm-f|Recruiters
larry_may|Sent
farmer-d|Sitara
griffith-j|Grupo chihuahua
sanders-r|Radack
whalley-g|Contacts
mark_taylor|Yoder
michelle_cash|iBuyIt
jason_wolfe|Discussion threads
mark_taylor|trading track
chris_germany|Memos
mark_taylor|Last Chance for Thanksgiving Escape!^
dana_davis|Friends
schoolcraft-d|Untitled
kaminski-v|Untitledmartin
storey-g|Calendar
mark_taylor|options
campbell-l|Drafts (Lotus Notes)
john_griffith|Compression services
shackleton-s|Performance mgmt
haedicke-m|Dabhol
louise_kitchen|Drafts
ward-k|Akzo nobel - filtrol
james_steffes|Market Power
scholtes-d|Mid-Columbia
griffith-j|Benefits
geaccone-t|Tasks
mann-k|Nrg
sager-e|Calendar
skilling-j|Discussion threads
chris_stokley|EES
john_griffith|Indeck corinth
blair-l|Trading
sanders-r|Project stanley
don_baughman|Mapp
kenneth_lay|Discussion threads
zipper-a|NatSource
mccarty-d|personnel
badeer-r|Discussion threads
mann-k|Enovate
michelle_cash|Garden state paper
jeffrey_a_shankman|Bks
steffes-j|Competition Messages
don_baughman|Cinergy index
presto-k|Sent
ybarbo-p|Inbox
hunter_shively|Misc
beck-s|Congratulations
taylor-m|emissions e-mail
cooper_richey|'Sent Mail
sanders-r|India
haedicke-m|Toptenrisks
andy_zipper|Calendar
dutch_quigley|BMR
harry_arora|All documents
south-s|Notes inbox
zipper-a|Contacts
kitchen-l|Inbox
mark_taylor|Forbes
love-p|Discussion threads
benjamin_rogers|Kn energy
mckay-j|Pipeinfo
beck-s|Murphy, ted
shapiro-r|RTO campaign
mcconnell-m|Supply chain
steffes-j|EES Mgmt
john_arnold|Calendar
watson-k|Negotiated Rates
chris_germany|PocketMirror
weldon-c|Ed
john_arnold|'sent mail
danny_mccarty|2001 PRC ETS Mid Year
jeffrey_a_shankman|All documents
mclaughlin-e|Corp info_announcements
sanders-r|Notes inbox
dana_davis|Sent Items
jones-t|Notes inbox
lynn_blair|Personnel - Promotions
ward-k|Arco
kate_symes|Rainy day
mcconnell-m|Admin Assist
badeer-r|move
watson-k|Business Objects
campbell-l|North crawar remediation
beck-s|Hall  Bob
hyvl-d|Denver
mark_haedicke|Cuiaba
lavorato-j|All documents
thomas-p|Contacts
jay_reitmeyer|Inbox
mccarty-d|Inbox
hyvl-d|Confidentiality
ward-k|temporary
taylor-m|coe2
causholli-m|Sent Items
campbell-l|Pcb's
harry_arora|Saved Mail
kuykendall-t|Contacts
barry_tycholiz|Sent Items
griffith-j|Sent
james_steffes|Drafts
lynn_blair|Tropical Storm Allison
john_griffith|All documents
john_griffith|Sent Items
kimberly_watson|Big Sandy - Caithness
chris_dorland|Sent Items
darron_c_giron|'sent mail
williams-b|Personal
pereira-s|pereira-s
weldon-c|All documents
pereira-s|Drafts
shackleton-s|Brokerage accounts
larry_campbell|Notes inbox
neal-s|All documents
john_griffith|Position
blair-l|Outlook Instructions
haedicke-m|Notes inbox
shapiro-r|Vp prc
hyatt-k|Training
james_steffes|GA Fundamentals
mark_taylor|Product Descriptions
mary_fischer|'Sent
jeffrey_a_shankman|Global mkts
dorland-c|Sent
gstorey|central
tycholiz-b|Inbox
benson-r|Sent
hyvl-d|Parking
mary_fischer|'sent mail
shapiro-r|Ken lay
mcconnell-m|Project dolphin
geir_solberg|Inbox
hendrickson-s|Inbox
beck-s|Visions & values
kevin_hyatt|Power Conf
mims-p|Contacts
hyatt-k|Notes
kimberly_watson|TW Imbalances
cuilla-m|12 fantasy
judy_townsend|To Do
rapp-b|hr info
james_steffes|FERC Gas Issues
smith-m|Sent
john_zufferli|Discussion threads
blair-l|Vacations 2001
farmer-d|Term Proposals
john_arnold|Contacts
chris_germany|Bridgeline
corman-s|Archives
kitchen-l|Netco Canada
kaminski-v|Universities
carol_st_clair|Inland
beck-s|Wire signer list
haedicke-m|Bear
shackleton-s|Confirms - london paper & pulp
kevin_hyatt|Red Rock
louise_kitchen|Tammie
scholtes-d|STF
arnold-j|Drafts
john_hodge|'Sent Mail
lynn_blair|Re - Organizations
beck-s|Shankman  jeff
sturm-f|All documents
louise_kitchen|OOC
townsend-j|Drafts (Lotus Notes)
shapiro-r|Associations
griffith-j|ClickAtHome
lisa_gang|Inbox
weldon-c|Prc
lynn_blair|Customer - USES
joe_parks|Contacts
lay-k|Discussion threads
john_griffith|Brazos lp
john_arnold|Corestaff
hodge-j|Sent Items
farmer-d|Frontera
kim_ward|Pasadena
jeff_king|Sent Items
corman-s|corman-s
shackleton-s|Arg. deriv. assn
germany-c|Notes inbox
kate_symes|Services
louise_kitchen|Bridgeline
weldon-c|Trading
stepenovitch-j|Work Mail
don_baughman|Calendar
parks-j|Sent Items
kevin_presto|Sent
don_baughman|Contacts
lynn_blair|Off Duty
ybarbo-p|Dabhol
germany-c|Process
tycholiz-b|PocketMirror
mike_grigsby|'sent mail
hyatt-k|Sun Devil
mcconnell-m|Southern Trails
kim_ward|CDWR
blair-l|Meetings - General
john_lavorato|Contacts
mark_taylor|Monmouth
james_steffes|EOL
beck-s|Contacts
ruscitti-k|pictures
barry_tycholiz|Notes
errol_mclaughlin_jr|Gossett
ybarbo-p|Enron LNG
ward-k|Check Your List Twice!^
darrell_schoolcraft|TW Map
hyatt-k|Power Conf
blair-l|Ibuyit Information
james_steffes|AGA Storage Report
michelle_cash|Data protection
juan_hernandez|Daily blessings
campbell-l|Atoka 3 c_s
sager-e|Sent
weldon-c|Kern
shapiro-r|Retail markets
louise_kitchen|Portland
john_hodge|Sent Items
griffith-j|Newpower
delainey-d|Sent Items
shackleton-s|Mexico
beck-s|Lavorato, john
hain-m|All documents
michelle_cash|Outlook Migration
chris_germany|Password
john_lavorato|GAS
kuykendall-t|Inbox
cooper_richey|wx
ruscitti-k|Rotation
darron_c_giron|All documents
chris_germany|Completed 2002
darrell_schoolcraft|NNG
haedicke-m|Brazilian arbitration
pimenov-v|Sent Items
benson-r|Inbox
watson-k|Big Sandy - Caithness
thomas-p|NEW YORK
mark_taylor|Tasks
james_steffes|Texas
campbell-l|2001 goals and objectives
beck-s|Lng
don_baughman|Vac
kevin_ruscitti|Drafts (Lotus Notes)
lewis-a|Old Messages
michelle_cash|Ei execs
semperger-c|Notes
platter-p|Tasks
cara_semperger|Keep All E-Mail!!!
mcconnell-m|Jdf
martin-t|Discussion threads
griffith-j|Day rate
john_arnold|Active international
arnold-j|Nepco europe
louise_kitchen|Netco Agreements
dasovich-j|Water
joe_quenet|Inbox
love-p|All documents
dean-c|Sent Items
dasovich-j|Mba--mpar
carol_st_clair|All documents
weldon-c|Ja
arnold-j|Kinko's
davis-d|Vacation
derrick-j|'sent mail
craig_dean|Discussion threads
jason_wolfe|All documents
presto-k|Discussion threads
haedicke-m|Riskmemos
beck-s|Mpr
john_lavorato|Prc
lay-k|Enron
lynn_blair|Ipayit Information
parks-j|All documents
hayslett-r|Market services
shapiro-r|Staff meetings
fischer-m2|Drafts
beck-s|Sap
haedicke-m|Fuel
shackleton-s|Contacts
watson-k|Account Assignments
griffith-j|Fundamentals
zufferli-j|Calendar
beck-s|EGM
cooper_richey|To Do
larry_campbell|2000 goals and objectives
arnold-j|Calendar
mcconnell-m|Astra
geaccone-t|Drafts (Lotus Notes)
harry_arora|Funny
jeffrey_a_shankman|Sent
baughman-d|All documents
watson-k|Contacts
ring-r|PersonalFolder
may-l|Notes inbox
diana_scholtes|Calendar
kaminski-v|resumes
hyvl-d|Notes inbox
shackleton-s|Swap group
bill_rapp|Drafts
germany-c|Sempra
richey-c|R
kate_symes|Discussion threads
dana_davis|All documents
kimberly_watson|TW CAS
mike_carson|Sent
hyatt-k|Sent Items
kitchen-l|Portland
chris_dorland|'Sent Mail
judy_townsend|Drafts (Lotus Notes)
kitchen-l|Trading
kevin_hyatt|Drafts
jane_tholt|Discussion threads
kimberly_watson|Sent Items
mark_taylor|08
gilbertsmith-d|Performance
jonathan_mckay|Personal
nemec-g|To Do
dasovich-j|Renewables
mark_taylor|Nox Model
williams-b|RT strat
jonathan_mckay|To Do
gstorey|Tcpl
dasovich-j|Sent Items
scholtes-d|Inbox
larry_campbell|Puckett plant
baughman-d|Internet
jeff_dasovich|Renewables
motley-m|Inbox
williams-b|PocketMirror
mike_carson|Sent Items
kenneth_lay|Inbox
shankman-j|Tasks
benjamin_rogers|enron news
taylor-m|11_99
lokey-t|Drafts (Lotus Notes)
scholtes-d|Untitled
daren_farmer|Personal
chris_stokley|Metering and Forcasting
grigsby-m|Drafts
steffes-j|Top 10 Issues 6-1-01
lynn_blair|Move
james_derrick|Leg conf topics
haedicke-m|Calendar
jane_tholt|Inbox
david_delainey|Discussion threads
dan_hyvl|Calendar
mccarty-d|personal
pereira-s|'sent mail
lynn_blair|Customer - MidAm
lokay-m|Hea_nesa
steffes-j|US Sup Ct Case
john_hodge|Inbox
larry_campbell|Njn
tholt-j|Notes inbox
mark_taylor|11
shapiro-r|Show cause motion
cash-m|Contacts
shackleton-s|Boyd
cuilla-m|Sent Items
lynn_blair|Donna
fletcher_sturm|Notes inbox
davis-d|Accting
mary_fischer|Inbox
benson-r|'Sent Mail
farmer-d|Resumes
williams-b|Notes
whalley-g|Economics
carson-m|Inbox
jonathan_mckay|Contacts
shackleton-s|Canada
mcconnell-m|Jblock
holst-k|Inbox
blair-l|Training - Business Objects
benjamin_rogers|Drafts (Lotus Notes)
shapiro-r|All documents
salisbury-h|Inbox
james_steffes|Bush Transition
scholtes-d|scholtes-d
ward-k|midesto
haedicke-m|Prc
john_griffith|Fundamentals
michelle_cash|Play Group
lokey-t|Drafts
lynn_blair|Customer - Oneok
john_forney|Inbox
gstorey|It
scholtes-d|Credit
blair-l|Drafts
staab-t|Post Bankruptcy
farmer-d|Entex
mark_taylor|trades
buy-r|'sent mail
carson-m|Broker Quotes
larry_campbell|Diamonds
kim_ward|Transportation
smith-m|Pipeline Matters
taylor-m|Sent
mclaughlin-e|Greg Couch
john_lavorato|phone numbers
chris_dorland|Inbox
kevin_ruscitti|Research
germany-c|Enron Compressor Services
gerald_nemec|All documents
shackleton-s|Brazil trips
geaccone-t|Inbox
darrell_schoolcraft|TW Park & Ride
baughman-d|ImagesMoviesSound
hendrickson-s|Calendar
baughman-d|MDEA
watson-k|GRI-Jan 1996
white-s|Ena cal
jonathan_mckay|Not printed
farmer-d|Meetings
lewis-a|Notes inbox
kay_mann|Nimo
lavorato-j|PRC
stepenovitch-j|Sent Items
don_baughman|To Do
dasovich-j|Resco
lynn_blair|TW - Negotiated Rates Issues
elizabeth_sager|Notes inbox
cara_semperger|Tasks
keith_holst|Discussion threads
rodrigue-r|'sent mail
chris_dorland|All documents
fischer-m|'sent mail
kevin_presto|Personal files
mcconnell-m|Transamonia
hayslett-r|Older than 30
shackleton-s|Rmt
dasovich-j|Mba--advanced finance
zipper-a|HS
ruscitti-k|Gas Deals
zufferli-j|Inbox
diana_scholtes|BELDEN
mark_taylor|5_00
craig_dean|All documents
arora-h|Notes inbox
bill_williams_iii|Inbox
baughman-d|Mapp
ybarbo-p|Discussion threads
kevin_ruscitti|Alliance
smith-m|Inbox
shively-h|Peoples Hedges
beck-s|Apollo, Beth
kay_mann|Power purchase_eei
keith_holst|All documents
rodrigue-r|File
bill_williams_iii|California Messages
shankman-j|Inbox
cooper_richey|R
solberg-g|Tasks
fossum-d|Sent
hayslett-r|NNG
kim_ward|Gas Customers - Chris Foster
grigsby-m|Discussion threads
wolfe-j|09-saved
arora-h|Hist-Vols
kevin_hyatt|TW
diana_scholtes|personal
ward-k|Calendar
cash-m|Organizational Announcements
hain-m|My personal
baughman-d|baughman-d
reitmeyer-j|Drafts
larry_campbell|S No. 6 Remediation
baughman-d|PocketMirror
andy_zipper|Associate prc
love-p|Sent
storey-g|'Sent Mail
watson-k|Credit Union
larry_campbell|North crawar remediation
saibi-e|Discussion threads
kuykendall-t|Friends
giron-d|'sent mail
mckay-b|Discussion threads
larry_campbell|Drafts (Lotus Notes)
brawner-s|Drafts
john_arnold|Hp
lenhart-m|Discussion threads
mike_grigsby|Notes inbox
cara_semperger|Notes
watson-k|Weather
richey-c|wx
badeer-r|Inbox
hunter_shively|Drafts
beck-s|Perez  eugenio
hodge-j2|Sent
weldon-c|Project orange
michelle_lokay|Hea_nesa
drew_fossum|Favorites
mike_carson|Contacts
kevin_ruscitti|EOLML7
geaccone-t|PGE
sanders-r|Nsm
staab-t|Personal
brad_mckay|'sent mail
schoolcraft-d|NNG
germany-c|TDC Energy
watson-k|Keyex 1997
mcconnell-m|House
hyvl-d|Peak
blair-l|NNG - SLA Settlement
shapiro-r|Inbox
kay_mann|Nrg
zipper-a|Tasks
dasovich-j|Speeches
baughman-d|Cinergy Index
watson-k|Desert Crossing Storage
campbell-l|Npdes stormwater
andy_zipper|NatSource
mcconnell-m|Puerto rico
john_lavorato|Notes inbox
jason_wolfe|Saved-02
whalley-g|Inbox
darrell_schoolcraft|Inbox
john_arnold|Sonoco
kim_ward|California
errol_mclaughlin_jr|Inbox
chris_stokley|Ercot
kim_ward|All documents
pimenov-v|Notes inbox
blair-l|Storage - Third Party Storage Info
white-s|Inbox
baughman-d|fishing
shapiro-r|2001 budget- cost cutting
dana_davis|2 trash
white-s|Notes
jane_tholt|'sent mail
benjamin_rogers|Inbox
mcconnell-m|Bell South
sanchez-m|Calendar
reitmeyer-j|All documents
kaminski-v|ECT
whalley-g|Ecommerce
fischer-m2|Inbox
mark_taylor|CFTC
jane_tholt|All documents
shapiro-r|Sent Items
louise_kitchen|HR
griffith-j|Drafts
king-j|Sent
david_delainey|Inbox
kevin_ruscitti|resume
steffes-j|Electric Reports
kenneth_lay|All documents
john_griffith|Cqg
heard-m|master netting
griffith-j|Fpl
keavey-p|Saved mail
john_lavorato|Discussion threads
drew_fossum|'sent mail
horton-s|Drafts
john_lavorato|Gas
gay-r|Calendar
mary_fischer|Discussion threads
beck-s|Wilson, Shona
baughman-d|24 Hour
james_derrick|Calendar
hyvl-d|Cle
louise_kitchen|VP PRC
taylor-m|2_00
mark_haedicke|Calendar
white-s|Teco
shapiro-r|Europe-july
solberg-g|To Do
haedicke-m|Cuiaba
john_lavorato|PERSONAL
crandall-s|Contacts
donoho-l|Sent Items
kim_ward|Administrative
griffith-j|Skew
hyvl-d|Wisconsin
jeff_dasovich|Inbox
ward-k|Merced
jones-t|Drafts
dan_hyvl|Triple-lux
williams-b|TimBelden
corman-s|Tasks
hernandez-j|24-HR POWER
chris_germany|Reliant-Entex
lynn_blair|Demarc Allocation
kate_symes|'sent mail
staab-t|Sent Items
arnold-j|Nepco
ybarbo-p|AD Gas
sturm-f|Sent Items
debra_perlingiere|Temporary export certificates
kim_ward|West Gas Origination
hayslett-r|Eott
kitchen-l|Culture
lokay-m|NESA
beck-s|Clickpaper
hodge-j|All documents
mann-k|Lm6000
weldon-c|Ag model
john_griffith|Enron Updates
louise_kitchen|Gas
louise_kitchen|Netco HR
martin_cuilla|Sent Items
watson-k|PROS
griffith-j|Enron Updates
mark_haedicke|Notes inbox
kimberly_watson|Girls
jonathan_mckay|Pipeinfo
larry_campbell|Inbox
barry_tycholiz|Sent
maggi-m|Contacts
steffes-j|Pennsylvania
geaccone-t|Clean Fuels
hayslett-r|All documents
shapiro-r|Democrats
steffes-j|FERC West Infrastructure
kevin_ruscitti|Ces
dan_hyvl|Asset group
farmer-d|Transport
buy-r|Tasks
kay_mann|Haywood
griffith-j|Ebay
kimberly_watson|SAP
john_arnold|Ge
ward-k|Sent Items
kevin_presto|Analyst
jeff_dasovich|Notes inbox
davis-d|Candis
rapp-b|Contacts
zipper-a|Calendar
williams-j|Commoditylogic
lay-k|All documents
haedicke-m|PG&EPlanofReorg
mcconnell-m|Connect deletes
james_steffes|California Issues
kevin_hyatt|PocketMirror
may-l|Sent
taylor-m|archieves coal news
kaminski-v|Weather
kim_ward|transportation
hayslett-r|Tasks
lynn_blair|Customer - Alliant
lynn_blair|Personnel - PRC 2001 Mid Yr
mark_taylor|cranes
campbell-l|Nsps for turbines
beck-s|All documents
lynn_blair|TW - Citizens Agreement
shapiro-r|Enron online
saibi-e|Inbox
bass-e|Notes inbox
arora-h|Receipts
kitchen-l|Outbox
kim_ward|Frito Lay
haedicke-m|Drafts
kitchen-l|South America
john_lavorato|Notes
meyers-a|Contacts
kimberly_watson|Questar
mark_haedicke|California
shapiro-r|Risk Analytics
kitchen-l|IT
mccarty-d|Notes
kitchen-l|SEC
gerald_nemec|Ca data sheet checks
whalley-g|Discussion threads
shapiro-r|policy papers
haedicke-m|Vitro
geaccone-t|Contacts
ring-r|EESIPhysicalPowerDelivery
don_baughman|Legal agreements
mary_hain|Notes inbox
hayslett-r|Journal
dasovich-j|Mba--finance
ermis-f|All documents
presto-k|Tasks
shackleton-s|Nymex hedge exemptions
taylor-m|10
bill_williams_iii|TimBelden
jason_wolfe|Saved-12
griffith-j|Taxes
shapiro-r|Global markets
john_griffith|Continental
storey-g|GOVT
kitchen-l|Press
jeffrey_a_shankman|Calendar
schwieger-j|Inbox
badeer-r|Notes inbox
larry_campbell|Discussion threads
ruscitti-k|Calendar
giron-d|Notes inbox
sager-e|EES Matters
blair-l|Expense Reports
martin_cuilla|Discussion threads
kay_mann|Co op city
dan_hyvl|Entex
meyers-a|Inbox
barry_tycholiz|Tasks
kitchen-l|RAC
scott-s|Order 637
elizabeth_sager|All documents
shackleton-s|Sap
mark_whitt|Drafts (Lotus Notes)
john_griffith|Vpp
michelle_lokay|Personal
allen-p|Notes inbox
john_griffith|Ees
campbell-l|Weekly activity report
james_derrick|'sent mail
watson-k|TW Weekly Report
dana_davis|Calendar
mcconnell-m|Notes
guzman-m|All documents
shankman-j|Sent Items
mark_taylor|coe2
arnold-j|Cooper cameron
jason_wolfe|06-saved
watson-k|Glen Hass
shapiro-r|Patriotism
michelle_cash|Resumes for recruiting
kitchen-l|Calendar
michelle_cash|Meeting invites_confirms
john_arnold|Nepco europe
taylor-m|NOxTEch
watson-k|Kingman Heat Recovery
storey-g|Discussion threads
shackleton-s|India - derivatives
baughman-d|Vac
griffith-j|Mahonia
sanders-r|Px
beck-s|Glover, sheila
stclair-c|Notes inbox
symes-k|Articles
kaminski-v|Sent
ward-k|Drafts (Lotus Notes)
baughman-d|MISO
storey-g|Sent
taylor-m|passwords
john_lavorato|Sent Items
chris_germany|Drafts
stokley-c|Banding
geaccone-t|GPG
beck-s|Curve validation
john_arnold|Ebs
hodge-j|Sent
williams-b|Inbox
gilbertsmith-d|Mex-PPA
shapiro-r|Western Governor's university
dutch_quigley|FFL
kuykendall-t|'sent mail
chris_germany|InsideFerc
kitchen-l|Netco Credit
chris_germany|Appala
lavorato-j|Old Inbox
sanders-r|Sempra
kevin_presto|OneOk
cara_semperger|Contacts
jay_reitmeyer|All documents
dasovich-j|Mba--managerial accting
presto-k|Sent Items
larry_campbell|Marc phillips
jason_wolfe|07-saved
rodrigue-r|Israel estrada
hodge-j|Calendar
arnold-j|Active international
ermis-f|Sent
watson-k|TW Options Sales Program
badeer-r|Cal articles
richey-c|Calendar
dutch_quigley|myFriends
campbell-l|All documents
whalley-g|Mariner
kimberly_watson|Pemex Trans Pecos
dorland-c|Inbox
williams-j|Discussion threads
keith_holst|Sent Items
schwieger-j|Outbox
judy_townsend|Inbox
steffes-j|California Issues - CA Refunds
dutch_quigley|Mid-Market
james_steffes|SPP
geaccone-t|ET&S
whitt-m|Inbox
carson-m|Amerex
louise_kitchen|Culture
mclaughlin-e|Announcements
lucci-p|Sent Items
kate_symes|Notes inbox
shackleton-s|Consulting ag
andrea_ring|Sent Items
louise_kitchen|Tech Services
pimenov-v|Inbox
carol_st_clair|Personal
beck-s|Europe
kevin_ruscitti|Travel
mccarty-d|TRANSPECOS
jason_wolfe|Contacts
wolfe-j|08-saved
haedicke-m|Monthlylegal
kenneth_lay|Sent
shackleton-s|Argentina-tax
neal-s|storage
mcconnell-m|Presentations
lay-k|Notes inbox
don_baughman|Sent Items
sager-e|All documents
bill_williams_iii|Bill
daren_farmer|Transport
watson-k|Vinson & Elkins
griffith-j|Volatility
louise_kitchen|Trading
hayslett-r|Old sent
beck-s|Compensation
holst-k|Drafts
griffith-j|Contacts
watson-k|TW Throughput Analysis
taylor-m|S.a. trading
griffith-j|Discussion threads
richey-c|Inbox
crandall-s|Calendar
blair-l|Ipayit Information
bill_rapp|'Sent
john_griffith|Sent
mann-k|Inbox
baughman-d|JOKES
mark_taylor|S.a. trading
motley-m|Calendar
germany-c|Tall_Dominion
smith-m|All documents
schoolcraft-d|TW Fuel Sales
campbell-l|Bloomfield c_s
cash-m|Calendar
blair-l|Personnel - PRC 2001 Year End
beck-s|Leadership development
john_griffith|Funny
mark_taylor|All documents
corman-s|Communications
michelle_cash|Labor Resumes
swerzbin-m|Drafts
juan_hernandez|Notes inbox
shapiro-r|Contacts
farmer-d|Sent
daren_farmer|Pan Energy Swap
john_griffith|Taxes
hain-m|Discussion threads
gerald_nemec|Tasks
bill_williams_iii|ISAS
stclair-c|Power e-mails
beck-s|Chicago
benjamin_rogers|IPO
john_lavorato|offsite
schoolcraft-d|PHFFU
rogers-b|Fpl-genco
don_baughman|Expense acct
lynn_blair|TW - Socal Window Procedure
daren_farmer|Sitara
kim_ward|Merced
andrew_lewis|Old messages
gstorey|Fundies
gstorey|Inbox
michelle_lokay|Lorraine's files
elizabeth_sager|Enron - general
shackleton-s|Young, randy
dana_davis|Sap
mark_taylor|Boat
taylor-m|9_00
gilbertsmith-d|need to read
blair-l|TW - NWPL Budget
williams-b|HR
kitchen-l|Netco Agreements
mike_grigsby|Calendar
taylor-m|Siegal
kevin_hyatt|Cars
martin_cuilla|Inbox
kevin_presto|Inbox
hayslett-r|LNG (Global)
williams-b|williams-b
taylor-m|New Cruises and Halloween Getaways!^
kitchen-l|Europe
mike_carson|Notes inbox
john_griffith|Benefits
mark_taylor|7_00
bass-e|Entex
jonathan_mckay|Pipeline Info
bass-e|'Sent Mail
don_baughman|Tasks
symes-k|Ctpy contacts
michelle_cash|Calendar
baughman-d|Contacts
james_steffes|Tasks
neal-s|Sent
taylor-m|Trevor
beck-s|New hires
white-s|Press
weldon-c|Sent Items
dana_davis|CASH
germany-c|Book Issues
bill_williams_iii|Sent Items
shapiro-r|Europe-june
shapiro-r|Compliments
darron_c_giron|Contacts
watson-k|TW Rate Matrix
saibi-e|All documents
mims-p|Tasks
darron_c_giron|Tasks
kitchen-l|Netco EOL
watson-k|PBA's
dickson-s|Pictures
barry_tycholiz|PocketMirror
gilbertsmith-d|Sent Items
shankman-j|Sent
schoolcraft-d|TW Map
drew_fossum|Tasks
dan_hyvl|Dynegy
ybarbo-p|Cabot
weldon-c|Southern LNG
david_delainey|Tasks
reitmeyer-j|Discussion threads
jason_wolfe|Saved-01
michelle_lokay|Enron t&s
louise_kitchen|Netco Legal
steffes-j|Nat Gas
baughman-d|Interviews
benjamin_rogers|Teco
tholt-j|Tasks
shackleton-s|Bancone
andy_zipper|kiodex
larry_campbell|C_s no. 9 remediation
steffes-j|Michigan
drew_fossum|'Sent Mail
kim_ward|San diego gas & electric
louise_kitchen|Tasks
townsend-j|Notes inbox
beck-s|Discussion threads
rogers-b|Erc
jim_schwieger|All documents
semperger-c|Travel
cash-m|Play Group
carson-m|Calendar
germany-c|AA____Pending
hyvl-d|Asset group
shackleton-s|Argentina - financial trading
wolfe-j|Saved-02
delainey-d|Sent
ruscitti-k|Recruiting
perlingiere-d|Temporary export certificates
south-s|Sent
james_steffes|GU Recruiting
beck-s|Commercialization
shackleton-s|Enron networks
dutch_quigley|Calendar
germany-c|Pending
hayslett-r|Wind
mark_taylor|Australia trading
griffith-j|Trading
quigley-d|Sent Items
stepenovitch-j|All documents
john_lavorato|hedgefunds
danny_mccarty|Drafts
steffes-j|Clinton Energy
griffith-j|Ees
shackleton-s|Aquila
ruscitti-k|Nov00-mar01 deals
germany-c|Appala
germany-c|National Fuel
james_steffes|Notre Dame
paul_lucci|Sent Items
beck-s|McLoughlin, Hector
ermis-f|Sent Items
steffes-j|Texas
presto-k|Analyst
kam_keiser|Drafts
hayslett-r|Inbox
schoolcraft-d|Contacts
griffith-j|Eol
reitmeyer-j|Jay's Saved Stuff
martin-t|Tasks
griffith-j|All documents
scott-s|Contacts
kaminski-v|Presentations
shapiro-r|Federal gov't affairs
chris_germany|'sent mail
andy_zipper|charges
kevin_ruscitti|Sent
martin_cuilla|Bernhardt
frank_ermis|All documents
steffes-j|Granite II
john_arnold|Computer associates
semperger-c|Inbox
james_steffes|Ontario NUG
jeff_dasovich|Mba--marketing
james_steffes|Collateral
watson-k|RM Work Order
shapiro-r|Pge sale
tycholiz-b|All documents
hyatt-k|Red Rock
steffes-j|Important Information
ward-k|'Sent Mail
solberg-g|Info
hyvl-d|Sithe
danny_mccarty|NBP
john_griffith|Inbox
zipper-a|charges
john_griffith|Stock options
rogers-b|Teco
dana_davis|Accting
mann-k|Drafts
carson-m|Discussion threads
louise_kitchen|Calendar
chris_germany|Process
hyvl-d|Cage
lokey-t|'Sent Mail
danny_mccarty|personnel
zipper-a|Offline
quenet-j|Sent
grigsby-m|Sent
jason_wolfe|Sent
beck-s|Causey, Rick
davis-d|Fun
don_baughman|Drafts
paul_lucci|Drafts
neal-s|Vng
ring-r|EESIISONewEngland
rogers-b|Discussion threads
nemec-g|Calendar
arnold-j|Colleen koenig
neal-s|Calendar
kay_mann|Discussion threads
steffes-j|Congress
kimberly_watson|Strategic Model
andrew_lewis|Sent Items
cooper_richey|trading
shackleton-s|Argentina - phone list
fletcher_sturm|UBS Benefits
michael_maggi|To Do
errol_mclaughlin_jr|Calendar
hernandez-j|All documents
gerald_nemec|Drafts
john_arnold|Sent
maggi-m|Notes inbox
shapiro-r|Midwest
mcconnell-m|Investments
dutch_quigley|Sent Items
rapp-b|Sent Items
donoho-l|Inbox
rodrigue-r|Sent
lynn_blair|Shipper List
beck-s|Moscoso, mike
farmer-d|Inbox
beck-s|EOL Access
juan_hernandez|Calendar
arnold-j|Sent
baughman-d|GRI Timesheets
frank_ermis|Notes inbox
louise_kitchen|Netco Estate
horton-s|All documents
steffes-j|NERC
hayslett-r|Evaluations
cuilla-m|Contacts
michelle_cash|Contacts
andy_zipper|EOL
cash-m|Connect deletes
buy-r|To Do
kenneth_lay|Family
perlingiere-d|Drafts
cuilla-m|Bernhardt
holst-k|Sent Items
dan_hyvl|Gas
campbell-l|Rocky mountain elk foundation
sanders-r|Senator dunn inv
arnold-j|Sonoco
shackleton-s|Confirms - Equity
darrell_schoolcraft|TW bullets
ruscitti-k|EOL
kay_mann|Ge general
james_steffes|UBR
shively-h|MISC
kim_ward|El paso electric
lisa_gang|Contacts
davis-d|Notes inbox
taylor-m|6_00
griffith-j|Perfomance evaluation
watson-k|Paris
carson-m|Drafts
daren_farmer|'sent mail
haedicke-m|Isda
kay_mann|'sent mail
dorland-c|Calendar
lynn_blair|Storage - Third Party Storage Info
mark_haedicke|Drafts
presto-k|Presto Working Files
fischer-m|Notes inbox
mcconnell-m|Drafts
james_steffes|Show Cause
kim_ward|Make a Resolution You Can Keep!^
brawner-s|Sent
cash-m|Labor Resumes
beck-s|Price, Brent
beck-s|NCL
